JobTitle,Company,Location,PostDate,ExtractDate,Summary,Salary,JobUrl
Web Designer & Developer,Anagha Engineers,"Ulwe, Navi Mumbai, Maharashtra",12 days ago,2020-12-26,"Online sales through woo commerce.
Salary: From ₹10,000.00 per month.
Web designing: 3 years (Required).
Total work: 3 years (Required).","₹10,000 a month"
Senior Android Developer,Apprication,"Malad, Mumbai, Maharashtra",5 days ago,2020-12-26,"Hybrid developers not to be considered.*.
Only candidates with 2 Years of work experience can apply.
Candidates from Mumbai Location and from Mira - Bhayander…","₹40,000 - ₹45,000 a month"
ASP.NET Developer,Bizotics,"Thane, Maharashtra",4 days ago,2020-12-26,"3+ years of C# Asp.net experience on web api .
Work as individual contributor for BFSI domain.
Salary: ₹35,000.00 - ₹50,000.00 per month.","₹35,000 - ₹50,000 a month"
Android Developer,VXL Software,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Candidates with following skill sets in Android Development Department:
Strong knowledge of Android SDK, different versions of Android, and how to deal with…",
Node.js Application Developer,Accenture,"Mumbai, Maharashtra",3 days ago,2020-12-26,"About Accenture: Accenture is a leading global professional services company, providing a broad range of services in strategy and consulting, interactive,…",
Linux Software Developer,Automata Systems,"Jogeshwari, Mumbai, Maharashtra",30+ days ago,2020-12-26,"Realtime systems programming and development of motion control systems and robots.
Development of real time control systems software.
C/C++: 1 year (Required).","₹2,00,000 - ₹4,00,000 a year"
Front End Developer,NewAge Products Inc,"Mumbai, Maharashtra",3 days ago,2020-12-26,"Software Engineer (Front-end)/ React developer.
NewAge Products Inc. is a manufacturer and distributor of high quality, first-class home and garage storage…",
IoT Developer,Apponext Systems & Technology LLP,"Navi Mumbai, Maharashtra",10 days ago,2020-12-26,"We are hiring for IOT product development and a candidate with good knowledge of electronics and embedded systems.
Salary: ₹100,000.00 - ₹180,000.00 per year.","₹1,00,000 - ₹1,80,000 a year"
Java Developer,`Ecotech IT Solutions Pvt. Ltd.,"Mumbai, Maharashtra",16 days ago,2020-12-26,"Core Java, Collections, Web service, Design patterns.
JDBC, Hibernate/JPA, Spring 3, Oracle 11g, Jboss 7.
Jasper, Linux basics, Complex SQL queries.","₹3,00,000 - ₹5,00,000 a year"
Web Developer (WordPress),Alfo,"Andheri, Mumbai, Maharashtra",30+ days ago,2020-12-26,"Extensive knowledge and experience of building WordPress CMS websites using the best.
Practice & de-facto standard plugins and Widgets.",
PHP Software Developer,Ambetronics Engineers,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Integration of user-facing elements developed by a front-end developer with server side logic.
Key Skills: PHP, MySQL, JAVA, HTML5, CSS, Node JS, Bootstrap,…",
C++ Developer || Mumbai,Routz and beyond,"Mumbai, Maharashtra",14 days ago,2020-12-26,"Urgently need C++ Developer for Work From Home / Remote working .
Candidates can apply from any location ..
Hand on Exp on C++ : Mention in figures.","₹50,000 a month"
Dot Net Developer,Raviva Infotech Pvt Ltd,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Responsible For Producing Code Using Asp Dot Net, With Core, Mvc, Maintaining And Fixing Bugs.
Create Apps, Full Stack, With Sql, Experience Required ....","₹12,000 - ₹18,000 a month"
Web developer,way2society,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Looking for software developer to develop and maintain web applications.
Way2Society.com is a cloud based Society accounting and management web portal.",
Oracle SOA Suite & Developer,ANI Calls India Private Limited,"Mumbai, Maharashtra",14 days ago,2020-12-26,"Design, develop, customize, configure and maintain enterprise software applications using Oracle SOA Suite,.
Create high and low-level design documents;","₹8,00,000 - ₹20,00,000 a year"
Web Developer / PHP Web Developer,LAKSN Technologies,"Mumbai, Maharashtra",23 days ago,2020-12-26,"We're looking for a web developer with Good Knowledge of WordPress, HTML, CSS, JQuery and PHP/Node Js, Angular.
Salary: ₹8,000.00 - ₹12,000.00 per month.","₹8,000 - ₹12,000 a month"
Full stack developer,CouponDunia,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Software developer with expertise in front-end and understanding of REST API design.
CouponDunia is looking for talented full stack developer as we build a…",
Software Developer (C++) - Tier 1 institutes,Angel broking,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Work with Product and Engineering leaders to drive and implement platform and product vision.
Leverage deep and wide knowledge of technology stack to recommend…",
"Software Engineer, App Devt-IND",Ingram Micro,"Mumbai, Maharashtra",16 days ago,2020-12-26,"3-5 yrs experience in Software Development in Mainframe Technology.
Associate to have experience in COBOL, JCL, DB2, IMS, CICS.",
Full Stack Developer,XS CAD INDIA PVT LTD,"Mumbai, Maharashtra",10 days ago,2020-12-26,This position involves working independently on XS CAD’s online and offline marketing requirements involving the following aspects - *.,"₹3,00,000 - ₹5,50,000 a year"
Software Developer - Python / SQL / ML,Angel broking,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Designation: Software Developer (ABL_SS_246).
Architecture & Design systems for Predictive analysis and writing algorithms to deal with financial data.",
MEANSTACK Developer,TechCapro Solutions,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Development of NodeJs and Angular JS applications.
Supporting our onshore team on development/project tasks.
Effective communication with onshore/offshore team.",
Front End Developer,NewAge Products Inc,"Mumbai, Maharashtra",3 days ago,2020-12-26,"Software Engineer (Front-end)/ React developer.
NewAge Products Inc. is a manufacturer and distributor of high quality, first-class home and garage storage…",
JavaScript Developer,Vakils Premedia Pvt. Ltd.,"Prabhadevi, Mumbai, Maharashtra",30+ days ago,2020-12-26,"Well versed with JavaScript, Jquery, html5, css3 etc.
Knowledge of component based web app development using Nodejs, npm, MVC.
Ready to learn new technologies.",
WEB DEVELOPER,Designscape,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Graduate with specialization / certification in Web Designing.
At least 2 years of interactive experience in the field of web development.
What's In It for You.",
Software Engineer,Baker Hughes,"Mumbai, Maharashtra",4 days ago,2020-12-26,"Would you enjoy designing innovative software for energy products?
Do you like working in collaborative teams and solving technical problems?",
Java Developer,Zipgigz,"Mumbai, Maharashtra",22 days ago,2020-12-26,"Understand Architecture Requirements and ensure effective Design, Development, Validation and Support activities.
Ability to lead a team towards a desired goal.","₹60,000 - ₹65,000 a month"
.Net Developer,Schoolguru Eduserve Private Limited,"Mumbai, Maharashtra",22 days ago,2020-12-26," Development of Modules/ Features.
 Understanding of Business Process Requirement.
 Testing of Self Developed Code.
NET development : 2 years (Preferred).","₹2,00,000 - ₹4,00,000 a year"
PHP Developer,Web Partners Services Pvt. Ltd.,"Mumbai, Maharashtra",10 days ago,2020-12-26,"We are looking for a PHP developer responsible for the development and maintenance of applications aimed at a vast number devices.
4 to 7 Yrs experience.","₹3,50,000 - ₹5,50,000 a year"
Dot Net Developer,NSEIT,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"2-4 years of experience in Software Development.
Good Hands on Dot Net and MVC.
Experience on Database Like ( SQL/PLSQL/Oracle).",
Ionic Developer,WovV Technologies,"Navi Mumbai, Maharashtra",4 days ago,2020-12-26,"Locations: Navi Mumbai, Vadodara, WFH, Remote.
Good understanding and working Experience of Ionic Framework.
Good understanding of Ionic Framework.",
iOS App Developer,Kiko TV (Smooth Tag Technologies Pvt. Ltd.),"Mumbai, Maharashtra",2 days ago,2020-12-26,"You will be working alongside other engineers and developers working on different layers of the infrastructure.
 Identify and correct bottlenecks and fix bugs.","₹4,00,000 - ₹9,00,000 a year"
Node JS Developer,Mindcraft,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Proficiency in JavaScript, Node.js and ExpressJS.
Developing restful APIs serving the web and mobile front-end requests.
Ask questions (when needs clarity).",
PLSQL Developer_Bangalore and Mumbai,"Netpace, Inc.","Mumbai, Maharashtra",30+ days ago,2020-12-26,"Pl/SQL Tuning Job Description:
Sound knowledge on PL/SQL.
Good knowedge in UNIX Commands"".
As an Oracle PL/SQL Developer, you will be a key member of the…",
Wordpress Developer And Graphic Designer,JRD Mines and minerals pvt Ltd.,"Mumbai, Maharashtra",10 days ago,2020-12-26,"Experienced PHP/ Wordpress Developer and Graphic Design.
- Expert on Wordpress Theme & Plugin Development, Theme & Plugin Customization.","₹10,032 - ₹15,000 a month"
Php Developer,Rlight Ventes,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Develop Php Software / Websites Based On Requirements.
Write, Test, Maintain And Debug Code. ....
Excellent organisational and time management skills.","₹20,000 - ₹30,000 a month"
Front End Developer,NewAge Products Inc,"Mumbai, Maharashtra",3 days ago,2020-12-26,"Software Engineer (Front-end)/ React developer.
NewAge Products Inc. is a manufacturer and distributor of high quality, first-class home and garage storage…",
Android Developer,Gray Matrix,"Mumbai, Maharashtra",22 days ago,2020-12-26,"At Gray Matrix we are focused on building and delivering innovative software solutions for our customers and operating companies.
WHAT’S IN IT FOR YOU?",
ESRI ArcGIS (Geographic Information System) Application Developer,Accenture,"Mumbai, Maharashtra",9 days ago,2020-12-26,"About Accenture: Accenture is a leading global professional services company, providing a broad range of services in strategy and consulting, interactive,…",
Applications Technical Specialist II (Power BI Developer),Worley,"Navi Mumbai, Maharashtra",14 days ago,2020-12-26,"Reporting Manager Title : Automation Manager.
You can expect a lot from a career at Worley.
Together, our nearly 60,000 people across 60 countries have already…",
Software Developer - Backend,SensiBol Audio Technologies,"Mumbai, Maharashtra",30+ days ago,2020-12-26,We are seeking a highly motivated individual for building & maintaining services and applications that power SensiBol's Products.,
UI/UX Developer,Herba Technologies,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Strong Knowledge of front-end technologies such as JavaScript, Jquery, HTML, and CSS.
Use markup languages like HTML to create user-friendly web pages.",
Automation Test Engineer,Profero Techno Pvt Ltd.,"Mumbai, Maharashtra",19 days ago,2020-12-26,"If the defect is found, then report it to the developer and fix it.
Understanding the Software Requirements specification document.","₹15,000 - ₹20,000 a month"
Junior Software Engineer,Adhikosh Financial Services,"Mumbai, Maharashtra",18 days ago,2020-12-26,"4: React.js,Node.js(will be added advantage).
3 : Hibernate (Will Be added advantage).
Good To have knowledge of tools like SVN, MAVEN, and JUNIT etc.","₹10,000 - ₹15,000 a month"
Java Developer,Vimtra Ventures,"Mumbai, Maharashtra",18 days ago,2020-12-26,"At least 4+ years of Strong Experience in Java Backend Development.
Experience working with Micro services.
Job Location: - WFH until lockdown (Mumbai, Chennai …","₹2,56,306 - ₹11,97,327 a year"
Microsoft Dynamics AX Operations Functional Application Developer,Accenture,"Mumbai, Maharashtra",1 day ago,2020-12-26,"About Accenture: Accenture is a leading global professional services company, providing a broad range of services in strategy and consulting, interactive,…",
"PHP Developer, Software Engineer",Zeki Software Solutions,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Looking for PHP developer who will be responsible for development, support and maintenance of web applications / Portals and works under high supervision with…",
Digital Banking Application Developer,Accenture,"Mumbai, Maharashtra",3 days ago,2020-12-26,"About Accenture: Accenture is a leading global professional services company, providing a broad range of services in strategy and consulting, interactive,…",
Backend Developer,Wohlig Tranformation Pvt Ltd,"Sion, Mumbai, Maharashtra",30+ days ago,2020-12-26,"Integration of user-facing elements developed by front-end developers with server-side logic.
Working Days: - 6 Days (2nd & 4th Sat Off)*.","₹50,000 a month"
Android Developer,ServPRO Technologies,"Navi Mumbai, Maharashtra",Today,2020-12-26,"Qualification : B.Tech./B.E./MCA/B.Sc.
Proven work experience in android development.
Experience with working on Android SDK.",
"Web Development, Web Developer - Front End",Della Group,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"We are looking for programmers with a keen eye for design for the position of Front End Developer.
Front end Developers are responsible for ensuring the…",
Senior Full Stack Developer,H.S Corporations,"Mumbai, Maharashtra",2 days ago,2020-12-26,"Position - Senior Full Stack Developer.
Experience - 5 yrs of exp in mean stack, JS, express, angularjs, mongodb.
Skills - UX, Css,LESS/SASS,Git, gulp.","₹1,20,000 a month"
